seed,run_date,run,target,driver,decile1_mean,decile10_mean,spread,abs_spread
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,price_rel_row,4750922.981843,4807433.012370,56510.030528,56510.030528
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,price_drift_yr,4962621.974373,4566933.179604,-395688.794769,395688.794769
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,overage_price_frac,4875765.067513,4692770.368002,-182994.699511,182994.699511
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,sessions_per_hh_month,4926927.373496,4650680.474282,-276246.899214,276246.899214
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,sessions_cv,4816823.209264,4764740.444568,-52082.764696,52082.764696
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,usage_season_amp,4778793.060165,4820980.568563,42187.508398,42187.508398
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,churn_base,4195668.237953,5175084.459921,979416.221968,979416.221968
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,churn_m1_extra,4561588.184893,4922450.605007,360862.420114,360862.420114
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,summer_lapse_pre,4753771.944199,4779884.427935,26112.483735,26112.483735
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,progress_continue,4841421.742543,4693533.388755,-147888.353788,147888.353788
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,alevel_continue,4841483.432607,4622443.087355,-219040.345252,219040.345252
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,alevel_exit_rate,4755513.248036,4775705.020024,20191.771988,20191.771988
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,exam_carryover,4793833.568676,4753907.860591,-39925.708085,39925.708085
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,turns_per_session,4694913.285750,4818270.096556,123356.810806,123356.810806
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,tok_in_per_turn,4680580.833159,4822937.514412,142356.681253,142356.681253
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,tok_out_per_turn,4755486.751233,4771988.391739,16501.640506,16501.640506
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,price_in_mtok_usd,4678449.390299,4861990.048372,183540.658073,183540.658073
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,price_out_mtok_usd,4709203.092606,4847583.882584,138380.789978,138380.789978
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,verify_overhead,4689256.343060,4819619.536114,130363.193053,130363.193053
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,gate_fire_rate,4703494.455750,4738885.495251,35391.039501,35391.039501
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,infer_decline_yr,4902867.575542,4727569.871270,-175297.704272,175297.704272
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,support_min_hh_month,4760050.996863,4816116.815249,56065.818386,56065.818386
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,support_usd_hr,4843173.834352,4737440.621401,-105733.212951,105733.212951
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pay_pct,4748489.827622,4866918.661764,118428.834142,118428.834142
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pay_fixed_usd,4755833.527256,4843839.518709,88005.991453,88005.991453
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,hosting_hh_usd,4649009.748468,4825523.105819,176513.357351,176513.357351
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,verif_cost_usd,4695144.588228,4812532.543737,117387.955509,117387.955509
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,minutes_per_item,4394945.336867,5166301.982967,771356.646100,771356.646100
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,examiner_rate_gbp_hr,4488373.682740,4987664.693755,499291.011015,499291.011015
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,writer_gbp_item,4445833.438512,5207646.138887,761812.700374,761812.700374
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,items_per_unit,4219655.995735,5268349.223213,1048693.227478,1048693.227478
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,board_reuse,4776951.605696,4782313.593530,5361.987834,5361.987834
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,market_reuse,4781885.675259,4753944.361972,-27941.313288,27941.313288
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,reval_frac_yr,4589643.110948,4942326.090053,352682.979105,352682.979105
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,eng_usd_yr,3516670.853424,6109436.727436,2592765.874012,2592765.874012
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,uk_gbp_yr,4446101.356009,5121567.241581,675465.885572,675465.885572
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,overhead_mult,4336166.568867,5202899.728092,866733.159225,866733.159225
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,units_per_content_head,4816717.992325,4838429.353701,21711.361376,21711.361376
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,eng_ramp_mult,4068675.626092,5394547.956683,1325872.330590,1325872.330590
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,cac_anchor_usd,3356705.614148,5929630.861857,2572925.247709,2572925.247709
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,cac_rel_us,4719085.090855,4735307.840027,16222.749171,16222.749171
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,cac_rel_in,4746241.748052,4737435.029763,-8806.718289,8806.718289
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,cac_rel_row,4767035.319694,4771366.940381,4331.620687,4331.620687
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,sat_kappa,4402061.987751,5071697.460495,669635.472744,669635.472744
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,cac_ref_spend_usd,5411208.563748,4024884.811722,-1386323.752026,1386323.752026
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pool_pressure_psi,4676281.582688,4760180.906060,83899.323373,83899.323373
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,creator_share,4877381.618219,4556186.814927,-321194.803292,321194.803292
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,creator_cac_rel,4619047.364907,4905827.010255,286779.645348,286779.645348
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pool_uk,4930571.979480,4739115.172050,-191456.807430,191456.807430
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pool_rel_us,4840841.880070,4764214.364208,-76627.515862,76627.515862
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pool_rel_in,4731859.084049,4748665.096897,16806.012848,16806.012848
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,pool_rel_row,4858420.354332,4804037.932524,-54382.421808,54382.421808
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,acq_season_amp,4790392.938968,4790446.154911,53.215943,53.215943
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,seg_mix_exam,4866230.725047,4651786.258639,-214444.466408,214444.466408
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,seg_mix_alevel,4830515.208350,4668235.940228,-162279.268122,162279.268122
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,acq_pct_of_rev,4820825.388863,4920074.710419,99249.321556,99249.321556
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,acq_launch_ramp,4804912.095290,4830193.577883,25281.482592,25281.482592
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,shock_rho,4760967.625098,4855632.140209,94664.515111,94664.515111
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,shock_sd,4740220.782868,4781095.250711,40874.467843,40874.467843
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,school_seats,4825941.098200,4734323.537780,-91617.560420,91617.560420
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,school_gbp_seat_yr,4761910.281505,4796595.494112,34685.212608,34685.212608
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,school_win_rate,4862950.341767,4857146.898783,-5803.442985,5803.442985
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,school_rep_pipeline_yr,4784869.549243,4675757.497461,-109112.051782,109112.051782
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,school_renewal,4723059.487314,4764689.412643,41629.925329,41629.925329
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,school_cycle_m,4776747.952878,4827113.111272,50365.158394,50365.158394
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,us_sales_tax_eff,4760663.232962,4791737.363785,31074.130823,31074.130823
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_entity_setup_usd,4847944.737826,4767343.957883,-80600.779943,80600.779943
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_entity_annual_usd,4694439.052064,4906850.923222,212411.871157,212411.871157
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_cert_setup_usd,4805780.678088,4743147.749484,-62632.928604,62632.928604
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_cert_annual_usd,4780746.980747,4715435.254019,-65311.726728,65311.726728
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_uk_rep_usd_yr,4799869.573690,4757237.937412,-42631.636277,42631.636277
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_counsel_initial_usd,4729182.354325,4843273.761712,114091.407387,114091.407387
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_counsel_market_usd,4686117.140902,4839148.435819,153031.294917,153031.294917
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_office_usd_head_yr,4676982.287164,4947332.887867,270350.600704,270350.600704
20260916,2026-09-16,gtm_minimum,peak_funding_requirement,step_dpia_audit_usd_yr,4704097.059462,4832326.513408,128229.453946,128229.453946
20260916,2026-09-16,gtm_minimum,reaches_profitability,anchor_u,0.528000,0.100000,-0.428000,0.428000
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_uk_tut_gbp,0.238500,0.353000,0.114500,0.114500
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_uk_sw_gbp,0.282500,0.369000,0.086500,0.086500
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_rel_us,0.325500,0.298000,-0.027500,0.027500
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_rel_in,0.306000,0.320500,0.014500,0.014500
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_rel_row,0.314500,0.309500,-0.005000,0.005000
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_drift_yr,0.268000,0.354500,0.086500,0.086500
20260916,2026-09-16,gtm_minimum,reaches_profitability,overage_price_frac,0.293500,0.340000,0.046500,0.046500
20260916,2026-09-16,gtm_minimum,reaches_profitability,sessions_per_hh_month,0.296500,0.351000,0.054500,0.054500
20260916,2026-09-16,gtm_minimum,reaches_profitability,sessions_cv,0.316500,0.318500,0.002000,0.002000
20260916,2026-09-16,gtm_minimum,reaches_profitability,usage_season_amp,0.314000,0.304500,-0.009500,0.009500
20260916,2026-09-16,gtm_minimum,reaches_profitability,churn_base,0.444500,0.219500,-0.225000,0.225000
20260916,2026-09-16,gtm_minimum,reaches_profitability,churn_m1_extra,0.369000,0.279500,-0.089500,0.089500
20260916,2026-09-16,gtm_minimum,reaches_profitability,summer_lapse_pre,0.321000,0.319000,-0.002000,0.002000
20260916,2026-09-16,gtm_minimum,reaches_profitability,progress_continue,0.312000,0.325000,0.013000,0.013000
20260916,2026-09-16,gtm_minimum,reaches_profitability,alevel_continue,0.316500,0.345000,0.028500,0.028500
20260916,2026-09-16,gtm_minimum,reaches_profitability,alevel_exit_rate,0.308500,0.309500,0.001000,0.001000
20260916,2026-09-16,gtm_minimum,reaches_profitability,exam_carryover,0.317000,0.318500,0.001500,0.001500
20260916,2026-09-16,gtm_minimum,reaches_profitability,turns_per_session,0.333500,0.308500,-0.025000,0.025000
20260916,2026-09-16,gtm_minimum,reaches_profitability,tok_in_per_turn,0.336500,0.303000,-0.033500,0.033500
20260916,2026-09-16,gtm_minimum,reaches_profitability,tok_out_per_turn,0.321000,0.316500,-0.004500,0.004500
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_in_mtok_usd,0.336500,0.288000,-0.048500,0.048500
20260916,2026-09-16,gtm_minimum,reaches_profitability,price_out_mtok_usd,0.337000,0.298000,-0.039000,0.039000
20260916,2026-09-16,gtm_minimum,reaches_profitability,verify_overhead,0.317000,0.310500,-0.006500,0.006500
20260916,2026-09-16,gtm_minimum,reaches_profitability,gate_fire_rate,0.317500,0.326000,0.008500,0.008500
20260916,2026-09-16,gtm_minimum,reaches_profitability,infer_decline_yr,0.293500,0.318500,0.025000,0.025000
20260916,2026-09-16,gtm_minimum,reaches_profitability,support_min_hh_month,0.317500,0.312000,-0.005500,0.005500
20260916,2026-09-16,gtm_minimum,reaches_profitability,support_usd_hr,0.308500,0.309000,0.000500,0.000500
20260916,2026-09-16,gtm_minimum,reaches_profitability,pay_pct,0.318000,0.307500,-0.010500,0.010500
20260916,2026-09-16,gtm_minimum,reaches_profitability,pay_fixed_usd,0.321500,0.313500,-0.008000,0.008000
20260916,2026-09-16,gtm_minimum,reaches_profitability,hosting_hh_usd,0.332000,0.311500,-0.020500,0.020500
20260916,2026-09-16,gtm_minimum,reaches_profitability,verif_cost_usd,0.321000,0.305500,-0.015500,0.015500
20260916,2026-09-16,gtm_minimum,reaches_profitability,minutes_per_item,0.316500,0.304000,-0.012500,0.012500
20260916,2026-09-16,gtm_minimum,reaches_profitability,examiner_rate_gbp_hr,0.331500,0.331500,0.000000,0.000000
20260916,2026-09-16,gtm_minimum,reaches_profitability,writer_gbp_item,0.307500,0.301000,-0.006500,0.006500
20260916,2026-09-16,gtm_minimum,reaches_profitability,items_per_unit,0.332000,0.311500,-0.020500,0.020500
20260916,2026-09-16,gtm_minimum,reaches_profitability,board_reuse,0.317500,0.316000,-0.001500,0.001500
20260916,2026-09-16,gtm_minimum,reaches_profitability,market_reuse,0.309500,0.313500,0.004000,0.004000
20260916,2026-09-16,gtm_minimum,reaches_profitability,reval_frac_yr,0.331500,0.305500,-0.026000,0.026000
20260916,2026-09-16,gtm_minimum,reaches_profitability,eng_usd_yr,0.363500,0.271500,-0.092000,0.092000
20260916,2026-09-16,gtm_minimum,reaches_profitability,uk_gbp_yr,0.327500,0.298500,-0.029000,0.029000
20260916,2026-09-16,gtm_minimum,reaches_profitability,overhead_mult,0.334500,0.311500,-0.023000,0.023000
20260916,2026-09-16,gtm_minimum,reaches_profitability,units_per_content_head,0.327500,0.291000,-0.036500,0.036500
20260916,2026-09-16,gtm_minimum,reaches_profitability,eng_ramp_mult,0.344000,0.283000,-0.061000,0.061000
20260916,2026-09-16,gtm_minimum,reaches_profitability,cac_anchor_usd,0.676500,0.026000,-0.650500,0.650500
20260916,2026-09-16,gtm_minimum,reaches_profitability,cac_rel_us,0.327000,0.324000,-0.003000,0.003000
20260916,2026-09-16,gtm_minimum,reaches_profitability,cac_rel_in,0.318000,0.313500,-0.004500,0.004500
20260916,2026-09-16,gtm_minimum,reaches_profitability,cac_rel_row,0.321000,0.323000,0.002000,0.002000
20260916,2026-09-16,gtm_minimum,reaches_profitability,sat_kappa,0.432000,0.209000,-0.223000,0.223000
20260916,2026-09-16,gtm_minimum,reaches_profitability,cac_ref_spend_usd,0.169500,0.500000,0.330500,0.330500
20260916,2026-09-16,gtm_minimum,reaches_profitability,pool_pressure_psi,0.326000,0.319000,-0.007000,0.007000
20260916,2026-09-16,gtm_minimum,reaches_profitability,creator_share,0.301500,0.373000,0.071500,0.071500
20260916,2026-09-16,gtm_minimum,reaches_profitability,creator_cac_rel,0.357500,0.281500,-0.076000,0.076000
20260916,2026-09-16,gtm_minimum,reaches_profitability,pool_uk,0.296500,0.314500,0.018000,0.018000
20260916,2026-09-16,gtm_minimum,reaches_profitability,pool_rel_us,0.311500,0.316000,0.004500,0.004500
20260916,2026-09-16,gtm_minimum,reaches_profitability,pool_rel_in,0.314000,0.316000,0.002000,0.002000
20260916,2026-09-16,gtm_minimum,reaches_profitability,pool_rel_row,0.306000,0.309500,0.003500,0.003500
20260916,2026-09-16,gtm_minimum,reaches_profitability,acq_season_amp,0.306000,0.317000,0.011000,0.011000
20260916,2026-09-16,gtm_minimum,reaches_profitability,seg_mix_exam,0.294500,0.349500,0.055000,0.055000
20260916,2026-09-16,gtm_minimum,reaches_profitability,seg_mix_alevel,0.319000,0.334500,0.015500,0.015500
20260916,2026-09-16,gtm_minimum,reaches_profitability,acq_pct_of_rev,0.287500,0.331000,0.043500,0.043500
20260916,2026-09-16,gtm_minimum,reaches_profitability,acq_launch_ramp,0.259500,0.396500,0.137000,0.137000
20260916,2026-09-16,gtm_minimum,reaches_profitability,shock_rho,0.322000,0.305500,-0.016500,0.016500
20260916,2026-09-16,gtm_minimum,reaches_profitability,shock_sd,0.311500,0.326000,0.014500,0.014500
20260916,2026-09-16,gtm_minimum,reaches_profitability,school_seats,0.303500,0.322500,0.019000,0.019000
20260916,2026-09-16,gtm_minimum,reaches_profitability,school_gbp_seat_yr,0.318000,0.310000,-0.008000,0.008000
20260916,2026-09-16,gtm_minimum,reaches_profitability,school_win_rate,0.319000,0.308500,-0.010500,0.010500
20260916,2026-09-16,gtm_minimum,reaches_profitability,school_rep_pipeline_yr,0.321500,0.335000,0.013500,0.013500
20260916,2026-09-16,gtm_minimum,reaches_profitability,school_renewal,0.331000,0.317500,-0.013500,0.013500
20260916,2026-09-16,gtm_minimum,reaches_profitability,school_cycle_m,0.314000,0.312000,-0.002000,0.002000
20260916,2026-09-16,gtm_minimum,reaches_profitability,us_sales_tax_eff,0.311000,0.313500,0.002500,0.002500
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_entity_setup_usd,0.309000,0.330500,0.021500,0.021500
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_entity_annual_usd,0.330500,0.304500,-0.026000,0.026000
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_cert_setup_usd,0.313500,0.324500,0.011000,0.011000
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_cert_annual_usd,0.308000,0.317500,0.009500,0.009500
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_uk_rep_usd_yr,0.304500,0.309500,0.005000,0.005000
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_counsel_initial_usd,0.307000,0.312000,0.005000,0.005000
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_counsel_market_usd,0.335000,0.293500,-0.041500,0.041500
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_office_usd_head_yr,0.311500,0.296000,-0.015500,0.015500
20260916,2026-09-16,gtm_minimum,reaches_profitability,step_dpia_audit_usd_yr,0.313500,0.312000,-0.001500,0.001500
20260916,2026-09-16,onshore_all,terminal_cash,anchor_u,1112678.075216,-29971321.107022,-31083999.182237,31083999.182237
20260916,2026-09-16,onshore_all,terminal_cash,price_uk_tut_gbp,-25930624.236472,-2290235.140390,23640389.096081,23640389.096081
20260916,2026-09-16,onshore_all,terminal_cash,price_uk_sw_gbp,-16242394.666899,-17285681.632843,-1043286.965944,1043286.965944
20260916,2026-09-16,onshore_all,terminal_cash,price_rel_us,-17559541.979046,-13100265.019155,4459276.959891,4459276.959891
20260916,2026-09-16,onshore_all,terminal_cash,price_rel_in,-17853302.451317,-15614496.130210,2238806.321108,2238806.321108
20260916,2026-09-16,onshore_all,terminal_cash,price_rel_row,-16304745.883795,-18948550.520017,-2643804.636222,2643804.636222
20260916,2026-09-16,onshore_all,terminal_cash,price_drift_yr,-19464280.296294,-8496398.538842,10967881.757451,10967881.757451
20260916,2026-09-16,onshore_all,terminal_cash,overage_price_frac,-19518106.637351,-10241200.843754,9276905.793597,9276905.793597
20260916,2026-09-16,onshore_all,terminal_cash,sessions_per_hh_month,-19944589.300629,-12639704.475300,7304884.825329,7304884.825329
20260916,2026-09-16,onshore_all,terminal_cash,sessions_cv,-15181685.606464,-15400121.672560,-218436.066095,218436.066095
20260916,2026-09-16,onshore_all,terminal_cash,usage_season_amp,-16821349.949664,-16481240.948296,340109.001368,340109.001368
20260916,2026-09-16,onshore_all,terminal_cash,churn_base,-3665592.214438,-24809534.463682,-21143942.249245,21143942.249245
20260916,2026-09-16,onshore_all,terminal_cash,churn_m1_extra,-10493954.891411,-22114817.514342,-11620862.622931,11620862.622931
20260916,2026-09-16,onshore_all,terminal_cash,summer_lapse_pre,-14218049.045033,-19316926.415345,-5098877.370312,5098877.370312
20260916,2026-09-16,onshore_all,terminal_cash,progress_continue,-15292190.937014,-16350048.475770,-1057857.538756,1057857.538756
20260916,2026-09-16,onshore_all,terminal_cash,alevel_continue,-17330706.663030,-14270690.487913,3060016.175118,3060016.175118
20260916,2026-09-16,onshore_all,terminal_cash,alevel_exit_rate,-13171490.838671,-17970733.269738,-4799242.431067,4799242.431067
20260916,2026-09-16,onshore_all,terminal_cash,exam_carryover,-18764526.022686,-16332593.226752,2431932.795934,2431932.795934
20260916,2026-09-16,onshore_all,terminal_cash,turns_per_session,-14739585.874127,-18011209.552630,-3271623.678502,3271623.678502
20260916,2026-09-16,onshore_all,terminal_cash,tok_in_per_turn,-16272354.213912,-16427276.424736,-154922.210824,154922.210824
20260916,2026-09-16,onshore_all,terminal_cash,tok_out_per_turn,-16373398.503984,-17906611.390433,-1533212.886450,1533212.886450
20260916,2026-09-16,onshore_all,terminal_cash,price_in_mtok_usd,-17809353.183215,-17108387.656776,700965.526439,700965.526439
20260916,2026-09-16,onshore_all,terminal_cash,price_out_mtok_usd,-16896531.287386,-17903101.311955,-1006570.024568,1006570.024568
20260916,2026-09-16,onshore_all,terminal_cash,verify_overhead,-14564711.911429,-15731801.842673,-1167089.931243,1167089.931243
20260916,2026-09-16,onshore_all,terminal_cash,gate_fire_rate,-13654872.205921,-17136002.352215,-3481130.146294,3481130.146294
20260916,2026-09-16,onshore_all,terminal_cash,infer_decline_yr,-14825775.767957,-15808643.269312,-982867.501356,982867.501356
20260916,2026-09-16,onshore_all,terminal_cash,support_min_hh_month,-16275585.653441,-16804311.934299,-528726.280857,528726.280857
20260916,2026-09-16,onshore_all,terminal_cash,support_usd_hr,-17210569.500105,-19680524.071576,-2469954.571471,2469954.571471
20260916,2026-09-16,onshore_all,terminal_cash,pay_pct,-15572003.282278,-15652289.595882,-80286.313603,80286.313603
20260916,2026-09-16,onshore_all,terminal_cash,pay_fixed_usd,-17017482.839879,-17596375.518096,-578892.678217,578892.678217
20260916,2026-09-16,onshore_all,terminal_cash,hosting_hh_usd,-15150882.589286,-17746296.233051,-2595413.643765,2595413.643765
20260916,2026-09-16,onshore_all,terminal_cash,verif_cost_usd,-15321632.282786,-17105261.095701,-1783628.812915,1783628.812915
20260916,2026-09-16,onshore_all,terminal_cash,minutes_per_item,-11982701.287164,-22717398.554003,-10734697.266839,10734697.266839
20260916,2026-09-16,onshore_all,terminal_cash,examiner_rate_gbp_hr,-10816376.968459,-15525990.272764,-4709613.304305,4709613.304305
20260916,2026-09-16,onshore_all,terminal_cash,writer_gbp_item,-11647833.887473,-22904217.300209,-11256383.412736,11256383.412736
20260916,2026-09-16,onshore_all,terminal_cash,items_per_unit,-8211378.758322,-21605581.463973,-13394202.705651,13394202.705651
20260916,2026-09-16,onshore_all,terminal_cash,board_reuse,-17974278.105542,-11653786.426365,6320491.679177,6320491.679177
20260916,2026-09-16,onshore_all,terminal_cash,market_reuse,-17822578.774000,-12798716.763529,5023862.010472,5023862.010472
20260916,2026-09-16,onshore_all,terminal_cash,reval_frac_yr,-11191826.347268,-17645904.233003,-6454077.885734,6454077.885734
20260916,2026-09-16,onshore_all,terminal_cash,eng_usd_yr,-14363825.359933,-16342200.204980,-1978374.845047,1978374.845047
20260916,2026-09-16,onshore_all,terminal_cash,uk_gbp_yr,-12047044.124856,-21906696.730470,-9859652.605615,9859652.605615
20260916,2026-09-16,onshore_all,terminal_cash,overhead_mult,-15705136.522882,-19300552.040571,-3595415.517689,3595415.517689
20260916,2026-09-16,onshore_all,terminal_cash,units_per_content_head,-20348931.176991,-18483994.478874,1864936.698117,1864936.698117
20260916,2026-09-16,onshore_all,terminal_cash,eng_ramp_mult,-13247405.312581,-19438722.041643,-6191316.729062,6191316.729062
20260916,2026-09-16,onshore_all,terminal_cash,cac_anchor_usd,24536774.764672,-30212734.858314,-54749509.622986,54749509.622986
20260916,2026-09-16,onshore_all,terminal_cash,cac_rel_us,-9431822.399491,-19944544.233278,-10512721.833787,10512721.833787
20260916,2026-09-16,onshore_all,terminal_cash,cac_rel_in,-17074701.555106,-16922969.032852,151732.522254,151732.522254
20260916,2026-09-16,onshore_all,terminal_cash,cac_rel_row,-11462123.101909,-16221242.028431,-4759118.926521,4759118.926521
20260916,2026-09-16,onshore_all,terminal_cash,sat_kappa,17274947.586928,-26640047.329887,-43914994.916815,43914994.916815
20260916,2026-09-16,onshore_all,terminal_cash,cac_ref_spend_usd,-24694800.803561,-1995316.114935,22699484.688626,22699484.688626
20260916,2026-09-16,onshore_all,terminal_cash,pool_pressure_psi,-16371728.720663,-18379592.202618,-2007863.481955,2007863.481955
20260916,2026-09-16,onshore_all,terminal_cash,creator_share,-20236729.270251,-10851626.371139,9385102.899111,9385102.899111
20260916,2026-09-16,onshore_all,terminal_cash,creator_cac_rel,-12905246.812627,-18114115.271059,-5208868.458431,5208868.458431
20260916,2026-09-16,onshore_all,terminal_cash,pool_uk,-24474025.813451,-3373831.565384,21100194.248067,21100194.248067
20260916,2026-09-16,onshore_all,terminal_cash,pool_rel_us,-19907333.378549,-17325738.266069,2581595.112480,2581595.112480
20260916,2026-09-16,onshore_all,terminal_cash,pool_rel_in,-14778046.167945,-17573981.876487,-2795935.708542,2795935.708542
20260916,2026-09-16,onshore_all,terminal_cash,pool_rel_row,-15115451.332040,-13199622.400365,1915828.931675,1915828.931675
20260916,2026-09-16,onshore_all,terminal_cash,acq_season_amp,-13767426.971546,-16191138.225576,-2423711.254030,2423711.254030
20260916,2026-09-16,onshore_all,terminal_cash,seg_mix_exam,-18302571.246220,-15624887.307068,2677683.939152,2677683.939152
20260916,2026-09-16,onshore_all,terminal_cash,seg_mix_alevel,-14333595.077879,-13503101.309621,830493.768258,830493.768258
20260916,2026-09-16,onshore_all,terminal_cash,acq_pct_of_rev,-22430057.252389,-14526010.682561,7904046.569828,7904046.569828
20260916,2026-09-16,onshore_all,terminal_cash,acq_launch_ramp,-16345492.830684,-11278359.493827,5067133.336857,5067133.336857
20260916,2026-09-16,onshore_all,terminal_cash,shock_rho,-16287125.095693,-16806770.996428,-519645.900736,519645.900736
20260916,2026-09-16,onshore_all,terminal_cash,shock_sd,-20010870.009667,-16958410.241153,3052459.768513,3052459.768513
20260916,2026-09-16,onshore_all,terminal_cash,school_seats,-16117423.304548,-15442506.408547,674916.896000,674916.896000
20260916,2026-09-16,onshore_all,terminal_cash,school_gbp_seat_yr,-12836869.980048,-15933932.429823,-3097062.449775,3097062.449775
20260916,2026-09-16,onshore_all,terminal_cash,school_win_rate,-16627919.547321,-18535243.528219,-1907323.980897,1907323.980897
20260916,2026-09-16,onshore_all,terminal_cash,school_rep_pipeline_yr,-16339584.019992,-14371582.246584,1968001.773409,1968001.773409
20260916,2026-09-16,onshore_all,terminal_cash,school_renewal,-15082448.902653,-12378246.392413,2704202.510240,2704202.510240
20260916,2026-09-16,onshore_all,terminal_cash,school_cycle_m,-16376795.038075,-14589165.811406,1787629.226668,1787629.226668
20260916,2026-09-16,onshore_all,terminal_cash,us_sales_tax_eff,-15491076.932559,-17878395.840007,-2387318.907447,2387318.907447
20260916,2026-09-16,onshore_all,terminal_cash,step_entity_setup_usd,-18984982.873840,-18493271.044836,491711.829004,491711.829004
20260916,2026-09-16,onshore_all,terminal_cash,step_entity_annual_usd,-16528123.784310,-15069130.097321,1458993.686989,1458993.686989
